ENTREZID	GENETITLE	SYMBOL	CHR_Mapping	BP_Mapping	process_jetset_score	specificity_jetset_score	coverage_jetset_score	robust_jetset_score	overall_jetset_score	top_probe_indicator
54033	RNA binding motif protein 11	RBM11	21	14222250.5	859	1	1	0.238625226	0.238625226	1
150000	ATP binding cassette subfamily C member 13 (pseudogene)	ABCC13	21	14285088	64	1	0.166666667	0.898745251	0.149790875	1
6782	heat shock protein family A (Hsp70) member 13	HSPA13	21	14377151.5	292	1	1	0.614422379	0.614422379	1
64092	SAM domain, SH3 domain and nuclear localization signals 1	SAMSN1	21	14525054	355	1	0.714285714	0.55313108	0.395093629	1
8204	nuclear receptor interacting protein 1	NRIP1	21	15013019.5	353.5	0.818181818	1	0.554516794	0.453695559	1
29761	ubiquitin specific peptidase 25	USP25	21	15805047.5	255	1	0.736842105	0.653538025	0.481554334	1
388815	mir-99a-let-7c cluster host gene	MIR99AHG	21	16437537.45	838	0.909090909	0.9375	0.247132203	0.210624037	1
100505929	long intergenic non-protein coding RNA 1549	LINC01549	21	17444037	270	0.818181818	0.666666667	0.63738882	0.347666629	1
1525	coxsackie virus and adenovirus receptor	CXADR	21	17547375	327	1	0.4	0.579578205	0.231831282	1
10950	BTG anti-proliferation factor 3	BTG3	21	17603299.5	451	1	1	0.471284303	0.471284303	1
246312	C21orf91 overlapping transcript 1	C21orf91-OT1	21	17784956	300.5	0.909090909	1	0.605772268	0.550702062	1
54149	chromosome 21 open reading frame 91	C21orf91	21	17804176	200	0.818181818	1	0.71633208	0.586089884	1
140578	chondrolectin	CHODL	21	18201693	358	1	1	0.550370032	0.550370032	1
5651	transmembrane protease, serine 15	TMPRSS15	21	18336384	630	0.909090909	1	0.349631347	0.317846679	1
101927797	MIR548X host gene	MIR548XHG	21	18660538	270	0.363636364	0	0.63738882	0	1
387486	long intergenic non-protein coding RNA 320	LINC00320	21	20772848.5	200.5	0.727272727	1	0.715734888	0.520534464	1
4685	neural cell adhesion molecule 2	NCAM2	21	21269255	2110	1	0.5	0.029611263	0.014805632	1
378828	long intergenic non-protein coding RNA 317	LINC00317	21	21730305.5	427	1	1	0.490534149	0.490534149	1
101927821	long intergenic non-protein coding RNA 1425	LINC01425	21	21772199.5	400	0.727272727	1	0.513131649	0.373186654	1
101927843	uncharacterized LOC101927843	LOC101927843	21	22053808	381	0.818181818	1	0.529654826	0.433353949	1
54143	long intergenic non-protein coding RNA 308	LINC00308	21	22107572	246	0.909090909	1	0.66342329	0.603112081	1
266917	D21S2088E	D21S2088E	21	23372969	306	0.909090909	1	0.600240139	0.545672853	1
101927869	uncharacterized LOC101927869	LOC101927869	21	24312963	321	0.909090909	1	0.585407947	0.532189043	1
339622	uncharacterized LOC339622	LOC339622	21	24949146	377	1	1	0.53320062	0.53320062	1
54072	long intergenic non-protein coding RNA 158	LINC00158	21	25408760	299	0.909090909	0.5	0.60728986	0.276040845	1
114614	MIR155 host gene	MIR155HG	21	25568656	262	0.909090909	1	0.645951432	0.587228575	1
282566	long intergenic non-protein coding RNA 515	LINC00515	21	25582999	194	1	1	0.723537374	0.723537374	1
54148	mitochondrial ribosomal protein L39	MRPL39	21	25596572	486.5	0.545454545	1	0.444186935	0.242283783	1
58494	junctional adhesion molecule 2	JAM2	21	25677674.25	605	1	0.8	0.36451975	0.2916158	1
522	ATP synthase, H+ transporting, mitochondrial Fo complex subunit F6	ATP5J	21	25730066.5	322	0.909090909	1	0.584432267	0.531302061	1
2551	GA binding protein transcription factor alpha subunit	GABPA	21	25753720.75	422	1	1	0.494642452	0.494642452	1
351	amyloid beta precursor protein	APP	21	26020664.17	315	0.909090909	1	0.591296328	0.537542116	1
116159	cysteine and tyrosine rich 1	CYYR1	21	26519806	288	0.909090909	0.333333333	0.618535653	0.187435046	1
9510	ADAM metallopeptidase with thrombospondin type 1 motif 1	ADAMTS1	21	26840847.5	410	1	1	0.504643312	0.504643312	1
11096	ADAM metallopeptidase with thrombospondin type 1 motif 5	ADAMTS5	21	26942515.5	224.5	1	1	0.687647574	0.687647574	1
54088	long intergenic non-protein coding RNA 113	LINC00113	21	27736805.5	252	0.818181818	1	0.656816638	0.537395431	1
246705	long intergenic non-protein coding RNA 314	LINC00314	21	28018285.5	428	1	0.5	0.489716592	0.244858296	1
284825	uncharacterized LOC284825	LOC284825	21	28094922	492.5	1	0.5	0.439763533	0.219881766	1
118421	long intergenic non-protein coding RNA 161	LINC00161	21	28539836	599.5	1	1	0.367879356	0.367879356	1
29104	N-6 adenine-specific DNA methyltransferase 1 (putative)	N6AMT1	21	28879749.75	924.5	0.818181818	1	0.213927354	0.175031471	1
26046	listerin E3 ubiquitin protein ligase 1	LTN1	21	28960550.5	269.5	1	0.8	0.637920642	0.510336514	1
10069	RWD domain containing 2B	RWDD2B	21	29012562.75	267.5	0.909090909	1	0.640052372	0.581865793	1
10600	ubiquitin specific peptidase 16	USP16	21	29039551	390	0.909090909	1	0.521762764	0.474329786	1
10694	chaperonin containing TCP1 subunit 8	CCT8	21	29065059	287	0.272727273	1	0.619568266	0.168973164	1
56911	MAP3K7 C-terminal like	MAP3K7CL	21	29133658.2	391	1	0.888888889	0.52089316	0.463016142	1
193629	long intergenic non-protein coding RNA 189	LINC00189	21	29240849	311	1	0.5	0.595254783	0.297627392	1
571	BTB domain and CNC homolog 1	BACH1	21	29326267.33	529	0.818181818	0.5	0.413787713	0.169276792	1
100379661	GRIK1 antisense RNA 2	GRIK1-AS2	21	29613393	321	0.909090909	1	0.585407947	0.532189043	1
2897	glutamate ionotropic receptor kainate type subunit 1	GRIK1	21	29747953	810	1	0.75	0.258948455	0.194211341	1
642976	GRIK1 antisense RNA 1	GRIK1-AS1	21	29756090	603	0.727272727	1	0.36573786	0.265991171	1
26285	claudin 17	CLDN17	21	30166287.5	361	1	1	0.547622765	0.547622765	1
266919	long intergenic non-protein coding RNA 307	LINC00307	21	30210466.5	180	0.727272727	1	0.740632833	0.538642061	1
9073	claudin 8	CLDN8	21	30215078	238	1	0.5	0.672335646	0.336167823	1
140258	keratin associated protein 13-1	KRTAP13-1	21	30396446.5	258	0.636363636	1	0.650275778	0.413811859	1
337970	keratin associated protein 19-3	KRTAP19-3	21	30491710	258	0.454545455	1	0.650275778	0.295579899	1
337879	keratin associated protein 8-1	KRTAP8-1	21	30812974	372	0.818181818	1	0.537666262	0.43990876	1
337878	keratin associated protein 7-1 (gene/pseudogene)	KRTAP7-1	21	30829385.5	384	1	1	0.527010964	0.527010964	1
337880	keratin associated protein 11-1	KRTAP11-1	21	30881099.5	264	0.909090909	1	0.643800055	0.585272777	1
7074	T-cell lymphoma invasion and metastasis 1	TIAM1	21	31338697	269	1	1	0.638452908	0.638452908	1
150051	uncharacterized LOC150051	LOC150051	21	31559865.5	362	0.909090909	1	0.546710061	0.497009146	1
6647	superoxide dismutase 1, soluble	SOD1	21	31664275.5	557	1	1	0.394905886	0.394905886	1
57466	SR-related CTD associated factor 4	SCAF4	21	31701558.5	371	0.909090909	1	0.538563869	0.489603517	1
30811	hormonally up-regulated Neu-associated kinase	HUNK	21	31938689	406	1	0.5	0.508021666	0.254010833	1
54069	MIS18 kinetochore protein A	MIS18A	21	32273641.5	621	0.909090909	1	0.35491979	0.322654354	1
56246	melanocortin 2 receptor accessory protein	MRAP	21	32302464.83	225	0.909090909	0.6	0.687074296	0.374767798	1
9875	URB1 ribosome biogenesis 1 homolog (S. cerevisiae)	URB1	21	32352010.5	432	0.818181818	1	0.486459967	0.398012701	1
84996	URB1 antisense RNA 1 (head to head)	URB1-AS1	21	32393544.5	353	0.909090909	0.5	0.55497947	0.252263396	1
59271	eva-1 homolog C	EVA1C	21	32463784.5	244	0.909090909	0.9375	0.665640241	0.567307024	1
140290	t-complex 10-like	TCP10L	21	32580187.5	2147	0.818181818	0.5	0.027838966	0.011388668	1
56683	chromosome 21 open reading frame 59	C21orf59	21	32607139.25	549	1	0.666666667	0.400211009	0.266807339	1
8867	synaptojanin 1	SYNJ1	21	32678373.75	280	0.909090909	1	0.626844994	0.569859085	1
100506215	PAXBP1 antisense RNA 1	PAXBP1-AS1	21	32733065.25	178	0.909090909	0.5	0.743107795	0.33777627	1
94104	PAX3 and PAX7 binding protein 1	PAXBP1	21	32754738	356	0.909090909	0.545454545	0.552209195	0.273822741	1
54067	C21orf62 antisense RNA 1	C21orf62-AS1	21	32784902.5	487	0.818181818	0.666666667	0.443816625	0.242081796	1
56245	chromosome 21 open reading frame 62	C21orf62	21	32802207.5	324	1	0.75	0.582485783	0.436864337	1
10215	oligodendrocyte lineage transcription factor 2	OLIG2	21	33027551	478	0.909090909	1	0.450529692	0.409572448	1
116448	oligodendrocyte transcription factor 1	OLIG1	21	33071282.5	259	1	1	0.649191985	0.649191985	1
101928107	uncharacterized LOC101928107	LOC101928107	21	33117701.5	360	1	1	0.548536994	0.548536994	1
3455	interferon alpha and beta receptor subunit 2	IFNAR2	21	33246764.5	138	0.727272727	0.666666667	0.794381162	0.385154503	1
100288432	IL10RB antisense RNA 1 (head to head)	IL10RB-AS1	21	33265945.5	236	1	1	0.67458238	0.67458238	1
3588	interleukin 10 receptor subunit beta	IL10RB	21	33281796.5	696	0.909090909	1	0.313182954	0.284711776	1
3454	interferon alpha and beta receptor subunit 1	IFNAR1	21	33342365	632.5	1	0.666666667	0.34817637	0.23211758	1
3460	interferon gamma receptor 2 (interferon gamma transducer 1)	IFNGR2	21	33420208	464.5	0.909090909	0.8	0.46079016	0.335120117	1
757	transmembrane protein 50B	TMEM50B	21	33460410.75	185.5	0.818181818	0.5	0.733869109	0.300219181	1
54943	DnaJ heat shock protein family (Hsp40) member C28	DNAJC28	21	33489848.83	541	0.909090909	1	0.4055874	0.368715818	1
2618	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase	GART	21	33525737	358	0.818181818	0.875	0.550370032	0.394014909	1
6651	SON DNA binding protein	SON	21	33554391.33	414	1	0.333333333	0.501287425	0.167095808	1
29980	downstream neighbor of SON	DONSON	21	33583130	841	0.909090909	0.333333333	0.2458986	0.074514727	1
9946	crystallin zeta like 1	CRYZL1	21	33615597	490	0.818181818	0.5	0.441601239	0.180655052	1
6453	intersectin 1	ITSN1	21	33753217.13	199	1	0.333333333	0.71752796	0.239175987	1
539	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit	ATP5O	21	33909653	319	0.909090909	1	0.587364196	0.533967451	1
6526	solute carrier family 5 member 3	SLC5A3	21	34089892	354	1	1	0.554054504	0.554054504	1
64968	mitochondrial ribosomal protein S6	MRPS6	21	34108278	457	0.909090909	1	0.466591053	0.424173684	1
114036	long intergenic non-protein coding RNA 310	LINC00310	21	34183629	273	1	0.333333333	0.634207185	0.211402395	1
9992	potassium voltage-gated channel subfamily E regulatory subunit 2	KCNE2	21	34367582	424	0.909090909	1	0.492995018	0.448177289	1
1827	regulator of calcineurin 1	RCAN1	21	34540518.5	417	1	0.666666667	0.498785163	0.332523442	1
54102	chloride intracellular channel 6	CLIC6	21	34693694.5	311	1	0.666666667	0.595254783	0.396836522	1
100506385	long intergenic non-protein coding RNA 1426	LINC01426	21	34756221.5	412	0.818181818	0.5	0.50296257	0.205757415	1
861	runt related transcription factor 1	RUNX1	21	34870592.33	313	0.909090909	0.727272727	0.593272254	0.392246118	1
80215	RUNX1 intronic transcript 1	RUNX1-IT1	21	35038678	373	1	0.5	0.536770152	0.268385076	1
100506403	uncharacterized LOC100506403	LOC100506403	21	35476635	276	0.818181818	1	0.631041431	0.516306625	1
101928269	uncharacterized LOC101928269	LOC101928269	21	35979672.5	408	0.727272727	1	0.506329672	0.368239761	1
54093	SET domain containing 4	SETD4	21	36049851.25	288	0.909090909	0.76	0.618535653	0.427351905	1
873	carbonyl reductase 1	CBR1	21	36071550	560	1	1	0.392934646	0.392934646	1
874	carbonyl reductase 3	CBR3	21	36140763	296	0.909090909	0.5	0.610336459	0.277425663	1
100506428	CBR3 antisense RNA 1	CBR3-AS1	21	36146444.25	251	1	0.333333333	0.65791316	0.219304387	1
9980	dopey family member 2	DOPEY2	21	36227467.25	619	0.909090909	1	0.35610582	0.323732564	1
23515	MORC family CW-type zinc finger 3	MORC3	21	36348417	386.5	0.909090909	1	0.524817829	0.477107117	1
8208	chromatin assembly factor 1 subunit B	CHAF1B	21	36401108.5	453	1	1	0.469714664	0.469714664	1
23562	claudin 14	CLDN14	21	36488549.88	326	0.818181818	1	0.580545782	0.474992003	1
6493	single-minded family bHLH transcription factor 2	SIM2	21	36723524.75	442	0.909090909	0.4	0.478412839	0.173968305	1
3141	holocarboxylase synthetase	HLCS	21	36865087.67	425	0.909090909	0.473684211	0.49217336	0.211940681	1
53820	ripply transcriptional repressor 3	RIPPLY3	21	37012981	202	0.909090909	1	0.713946297	0.649042088	1
51227	phosphatidylinositol glycan anchor biosynthesis class P	PIGP	21	37069171.75	389	1	0.888888889	0.52263382	0.464563396	1
7267	tetratricopeptide repeat domain 3	TTC3	21	37140588.5	293	0.909090909	0.821428571	0.613398342	0.458057203	1
257203	Down syndrome critical region 9 (non-protein coding)	DSCR9	21	37215119	358.5	0.818181818	0.5	0.549911199	0.224963672	1
10311	DSCR3 arrestin fold containing	DSCR3	21	37245620.75	461	0.818181818	0.571428571	0.463488214	0.216695788	1
1859	dual specificity tyrosine phosphorylation regulated kinase 1A	DYRK1A	21	37461070.13	318	1	0.764705882	0.588344771	0.449910707	1
3763	potassium voltage-gated channel subfamily J member 6	KCNJ6	21	37770330	567	1	1	0.388373266	0.388373266	1
10281	Down syndrome critical region 4	DSCR4	21	38087685	385	1	1	0.526132612	0.526132612	1
84677	Down syndrome critical region 8	DSCR8	21	38138980.5	185	0.454545455	0.625	0.734481432	0.208659498	1
259234	Down syndrome critical region 10 (non-protein coding)	DSCR10	21	38207399.5	273	0.909090909	0.5	0.634207185	0.288275993	1
3772	potassium voltage-gated channel subfamily J member 15	KCNJ15	21	38277891.13	1456	1	1	0.088152136	0.088152136	1
2078	ERG, ETS transcription factor	ERG	21	38510675.21	374	1	0.4375	0.535875535	0.234445547	1
2114	ETS proto-oncogene 2, transcription factor	ETS2	21	38815261	370	1	1	0.539462974	0.539462974	1
101928435	uncharacterized LOC101928435	LOC101928435	21	38976101	352.5	0.909090909	1	0.555442532	0.504947756	1
8624	proteasome assembly chaperone 1	PSMG1	21	39179482.5	384	1	1	0.527010964	0.527010964	1
54014	bromodomain and WD repeat domain containing 1	BRWD1	21	39277371.25	350	1	0.5	0.557763643	0.278881821	1
103091865	BRWD1 intronic transcript 2 (non-protein coding)	BRWD1-IT2	21	39314410.5	211	0.909090909	1	0.70330822	0.639371109	1
3150	high mobility group nucleosome binding domain 1	HMGN1	21	39345717.5	262	1	0.916666667	0.645951432	0.592122146	1
7485	tryptophan rich basic protein	WRB	21	39390957.25	673	0.545454545	1	0.325431779	0.177508243	1
150082	LCA5L, lebercilin like	LCA5L	21	39425022.5	234	0.818181818	1	0.676836622	0.553775418	1
114041	B3GALT5 antisense RNA 1	B3GALT5-AS1	21	39607099	924	0.909090909	0.666666667	0.21410585	0.129761121	1
10317	beta-1,3-galactosyltransferase 5	B3GALT5	21	39649009	318	1	0.952380952	0.588344771	0.560328353	1
150084	immunoglobulin superfamily member 5	IGSF5	21	39773751	208	1	0.5	0.706836515	0.353418258	1
5121	Purkinje cell protein 4	PCP4	21	39898408.5	215	0.727272727	1	0.698631207	0.508095423	1
100506492	DSCAM antisense RNA 1	DSCAM-AS1	21	40384220.25	471	1	1	0.455821089	0.455821089	1
1826	DS cell adhesion molecule	DSCAM	21	40429764	380	0.727272727	1	0.530539058	0.385846588	1
284835	long intergenic non-protein coding RNA 323	LINC00323	21	41144781.5	157	1	1	0.76959955	0.76959955	1
191585	placenta specific 4	PLAC4	21	41180234.5	179	1	1	0.741869282	0.741869282	1
25825	beta-site APP-cleaving enzyme 2	BACE2	21	41225167	257	0.909090909	0.75	0.65136138	0.444110032	1
54097	family with sequence similarity 3 member B	FAM3B	21	41337230	543	0.909090909	1	0.404236569	0.36748779	1
4600	MX dynamin like GTPase 2	MX2	21	41385482	332	0.909090909	1	0.57476446	0.522513145	1
4599	MX dynamin like GTPase 1	MX1	21	41442713	364	0.909090909	0.933333333	0.544889213	0.462330241	1
7113	transmembrane protease, serine 2	TMPRSS2	21	41486330.75	382	0.636363636	0.666666667	0.528772068	0.224327544	1
150135	long intergenic non-protein coding RNA 479	LINC00479	21	41713647	220.5	0.909090909	0.5	0.692251057	0.314659571	1
54089	long intergenic non-protein coding RNA 112	LINC00112	21	41717008.5	332	1	1	0.57476446	0.57476446	1
54101	receptor interacting serine/threonine kinase 4	RIPK4	21	41753228.5	309	0.909090909	1	0.597243937	0.542949034	1
63977	PR/SET domain 15	PRDM15	21	41836617.83	186	1	0.909090909	0.733257296	0.666597542	1
25966	C2 calcium dependent domain containing 2	C2CD2	21	41912699.5	348	1	0.571428571	0.559627513	0.319787151	1
49854	zinc finger and BTB domain containing 21	ZBTB21	21	41998608.5	336	0.909090909	1	0.570942265	0.519038423	1
150142	ZNF295 antisense RNA 1	ZNF295-AS1	21	42021370.67	203	1	0.75	0.712756386	0.53456729	1
89766	uromodulin like 1	UMODL1	21	42105066	238.5	1	1	0.671775133	0.671775133	1
150147	UMODL1 antisense RNA 1	UMODL1-AS1	21	42105333.5	160	1	0.5	0.765757962	0.382878981	1
9619	ATP binding cassette subfamily G member 1	ABCG1	21	42254084.8	395	0.909090909	0.888888889	0.51742921	0.418124614	1
7033	trefoil factor 3	TFF3	21	42313631	640	0.818181818	1	0.343847668	0.28132991	1
7032	trefoil factor 2	TFF2	21	42348728	362	1	1	0.546710061	0.546710061	1
7031	trefoil factor 1	TFF1	21	42364408	264	0.818181818	1	0.643800055	0.5267455	1
64699	transmembrane protease, serine 3	TMPRSS3	21	42384463.75	253	1	0.666666667	0.655721944	0.437147962	1
53347	ubiquitin associated and SH3 domain containing A	UBASH3A	21	42425770.5	356	0.909090909	0.7	0.552209195	0.351405851	1
89765	radial spoke head 1 homolog	RSPH1	21	42484419.5	332.5	1	1	0.57428529	0.57428529	1
54020	solute carrier family 37 member 1	SLC37A1	21	42544090.75	433	0.818181818	0.833333333	0.485649201	0.331124455	1
5152	phosphodiesterase 9A	PDE9A	21	42714629.5	451	1	0.92	0.471284303	0.433581558	1
10785	WD repeat domain 4	WDR4	21	42863598	279	1	0.818181818	0.627891479	0.513729392	1
4731	NADH:ubiquinone oxidoreductase subunit V3	NDUFV3	21	42901465	2217.5	1	1	0.024750326	0.024750326	1
90625	endogenous retrovirus group 48 member 1	ERVH48-1	21	42921424	72	0.090909091	0	0.88683165	0	1
5316	PBX/knotted 1 homeobox 1	PKNOX1	21	43004132.75	482	1	1	0.447533662	0.447533662	1
101928399	uncharacterized LOC101928399	TCONS_00029157	21	43360201.5	366	0.909090909	1	0.543074429	0.493704026	1
23076	ribosomal RNA processing 1B	RRP1B	21	43677814.5	249	1	1	0.660111699	0.660111699	1
8566	pyridoxal (pyridoxine, vitamin B6) kinase	PDXK	21	43746273.25	315	0.909090909	0.769230769	0.591296328	0.413493935	1
1476	cystatin B	CSTB	21	43775019.5	672	1	1	0.32597507	0.32597507	1
8568	ribosomal RNA processing 1	RRP1	21	43796819	270	0.454545455	0.666666667	0.63738882	0.193148127	1
284837	apoptosis associated transcript in bladder cancer	AATBC	21	43809162	271	0.909090909	0.5	0.636326505	0.289239321	1
56894	1-acylglycerol-3-phosphate O-acyltransferase 3	AGPAT3	21	43941454.75	361	1	0.947368421	0.547622765	0.518800515	1
29947	DNA methyltransferase 3 like	DNMT3L	21	44254277	300.5	0.181818182	1	0.605772268	0.110140412	1
326	autoimmune regulator	AIRE	21	44292028	538	0.909090909	0.333333333	0.407622116	0.123521853	1
5211	phosphofructokinase, liver type	PFKL	21	44313707	530	0.909090909	1	0.413098067	0.375543697	1
755	chromosome 21 open reading frame 2	C21orf2	21	44333906.5	100	1	1	0.846364035	0.846364035	1
7226	transient receptor potential cation channel subfamily M member 2	TRPM2	21	44416322.5	622	0.909090909	0.846153846	0.354328257	0.272560197	1
81543	leucine rich repeat containing 3	LRRC3	21	44457170.5	1689	0.909090909	1	0.059764201	0.054331092	1
114043	TSPEAR antisense RNA 2	TSPEAR-AS2	21	44518095.5	672.5	0.909090909	0.666666667	0.325703311	0.197395946	1
54084	thrombospondin type laminin G domain and EAR repeats	TSPEAR	21	44604735.5	188	0.909090909	1	0.730815142	0.664377402	1
